ds,y
2019-10-31,396
2019-11-1,398
2019-11-2,400
2019-11-3,402
2019-11-4,404
2019-11-5,383
2019-11-6,385
2019-11-7,387
2019-11-8,387
2019-11-9,387
2019-11-10,389
2019-11-11,391
2019-11-12,395
2019-11-13,400
2019-11-14,405
2019-11-15,410
2019-11-16,415
2019-11-17,420
2019-11-18,424
2019-11-19,427
2019-11-20,427
2019-11-21,427
2019-11-22,427
2019-11-23,415
2019-11-24,415
2019-11-25,420
2019-11-26,425
2019-11-27,433
2019-11-28,438
2019-11-29,442
2019-11-30,444
2019-12-1,444
2019-12-2,444
2019-12-3,446
2019-12-4,447
2019-12-5,447
2019-12-6,447
2019-12-7,443
2019-12-8,428
2019-12-9,431
2019-12-10,434
2019-12-11,437
2019-12-12,439
2019-12-13,439
2019-12-14,428
2019-12-15,433
2019-12-16,436
2019-12-17,436
2019-12-18,436
2019-12-19,436
2019-12-20,428
2019-12-21,418
2019-12-22,413
2019-12-23,418
2019-12-24,428
2019-12-25,438
2019-12-26,443
2019-12-27,448
2019-12-28,453
2019-12-29,458
2019-12-30,461
2019-12-31,463
2020-1-1,465
2020-1-2,467
2020-1-3,469
2020-1-4,469
2020-1-5,453
2020-1-6,453
2020-1-7,443
2020-1-8,443
2020-1-9,445
2020-1-10,445
2020-1-11,435
2020-1-12,435
2020-1-13,418
2020-1-14,408
2020-1-15,408
2020-1-16,408
2020-1-17,408
2020-1-18,411
2020-1-19,411
2020-1-20,398
2020-1-21,398
2020-1-22,385
2020-1-23,385
2020-1-24,373
2020-1-25,373
2020-1-26,363
2020-1-27,363
2020-1-28,353
2020-1-29,353
2020-1-30,356
2020-1-31,358
2020-2-1,358
2020-2-2,358
2020-2-3,348
2020-2-4,348
2020-2-5,333
2020-2-6,318
2020-2-7,318
2020-2-8,318
2020-2-9,323
2020-2-10,328
2020-2-11,353
2020-2-12,368
2020-2-13,383
2020-2-14,393
2020-2-15,398
2020-2-16,404
2020-2-17,404
2020-2-18,388
2020-2-19,368
2020-2-20,343
2020-2-21,343
2020-2-22,343
2020-2-23,343
2020-2-24,323
2020-2-25,313
2020-2-26,313
2020-2-27,316
2020-2-28,319
2020-3-1,319
2020-3-2,319
2020-3-3,319
2020-3-4,298
2020-3-5,298
2020-3-6,278
2020-3-7,278
2020-3-8,283
2020-3-9,288
2020-3-10,393
2020-3-11,298
2020-3-12,298
2020-3-13,298
2020-3-14,298
2020-3-15,278
2020-3-16,278
2020-3-17,253
2020-3-18,253
2020-3-19,213
2020-3-20,213
2020-3-21,213
2020-3-22,213
2020-3-23,213
2020-3-24,278
2020-3-25,328
2020-3-26,338
2020-3-27,338
2020-3-28,338
2020-3-29,338
2020-3-30,338
2020-3-31,335
2020-4-1,338
2020-4-2,338
